student_id,name,subject,internal_marks,external_marks,total_score,grade,attendance_percentage,passed,subject_interest_level,needs_support_in_subject,peer_help_provided,semester_gpa
376,Pari Chad,Discrete Mathematics,12,44,56,C,88,Yes,4,No,No,6.95
376,Pari Chad,Computer Organization,12,38,50,D,68,Yes,5,No,Yes,6.95
376,Pari Chad,Database Management Systems,19,35,54,D,65,Yes,4,No,No,6.95
376,Pari Chad,Data Communication,11,45,56,C,93,Yes,4,Yes,Yes,6.95
377,Nakul Dey,Object Oriented Programming,27,41,68,C,91,Yes,5,No,Yes,8.55
377,Nakul Dey,Discrete Mathematics,19,33,52,D,71,Yes,1,No,Yes,8.55
377,Nakul Dey,Computer Organization,28,57,85,A,69,Yes,5,No,No,8.55
377,Nakul Dey,Database Management Systems,28,49,77,B,77,Yes,5,No,No,8.55
377,Nakul Dey,Data Communication,27,53,80,B,68,Yes,1,Yes,Yes,8.55
378,Samarth Korpal,Object Oriented Programming,21,60,81,B,62,Yes,3,Yes,Yes,7.75
378,Samarth Korpal,Discrete Mathematics,13,54,67,C,77,Yes,1,Yes,Yes,7.75
378,Samarth Korpal,Computer Organization,18,64,82,B,72,Yes,5,No,Yes,7.75
378,Samarth Korpal,Database Management Systems,15,27,42,D,85,Yes,5,No,Yes,7.75
378,Samarth Korpal,Data Communication,15,53,68,C,78,Yes,5,No,No,7.75
379,Badal Raj,Object Oriented Programming,15,30,45,D,88,Yes,5,No,No,7.35
379,Badal Raj,Discrete Mathematics,22,28,50,D,66,Yes,4,Yes,Yes,7.35
379,Badal Raj,Computer Organization,14,66,80,B,88,Yes,4,No,No,7.35
379,Badal Raj,Database Management Systems,11,60,71,B,90,Yes,3,No,Yes,7.35
379,Badal Raj,Data Communication,15,62,77,B,80,Yes,5,No,No,7.35
380,Manikya Raval,Object Oriented Programming,19,42,61,C,100,Yes,2,No,Yes,6.31
380,Manikya Raval,Discrete Mathematics,22,24,46,D,85,Yes,1,Yes,Yes,6.31
380,Manikya Raval,Computer Organization,21,61,82,B,64,Yes,4,Yes,No,6.31
380,Manikya Raval,Database Management Systems,20,44,64,C,75,Yes,4,Yes,Yes,6.31
380,Manikya Raval,Data Communication,24,52,76,B,74,Yes,3,No,No,6.31
381,Ranbir Deol,Object Oriented Programming,12,44,56,C,90,Yes,3,No,Yes,9.01
381,Ranbir Deol,Discrete Mathematics,10,52,62,C,67,Yes,2,No,No,9.01
381,Ranbir Deol,Computer Organization,22,62,84,B,99,Yes,1,Yes,No,9.01
381,Ranbir Deol,Database Management Systems,22,49,71,B,62,Yes,1,No,No,9.01
381,Ranbir Deol,Data Communication,21,46,67,C,74,Yes,3,No,No,9.01
382,Aaryahi Agrawal,Object Oriented Programming,14,68,82,B,97,Yes,4,No,No,6.45
382,Aaryahi Agrawal,Discrete Mathematics,24,36,60,C,90,Yes,1,No,No,6.45
382,Aaryahi Agrawal,Computer Organization,25,42,67,C,72,Yes,1,Yes,No,6.45
382,Aaryahi Agrawal,Database Management Systems,23,50,73,B,74,Yes,2,No,No,6.45
382,Aaryahi Agrawal,Data Communication,28,27,55,C,90,Yes,5,Yes,Yes,6.45
383,Lakshay Chad,Object Oriented Programming,15,54,69,C,70,Yes,2,No,Yes,7.23
383,Lakshay Chad,Discrete Mathematics,23,33,56,C,86,Yes,5,No,No,7.23
383,Lakshay Chad,Computer Organization,10,34,44,D,77,Yes,1,Yes,No,7.23
383,Lakshay Chad,Database Management Systems,19,30,49,D,85,Yes,4,Yes,Yes,7.23
383,Lakshay Chad,Data Communication,10,67,77,B,69,Yes,3,Yes,Yes,7.23
384,Shanaya Rau,Object Oriented Programming,24,43,67,C,63,Yes,4,Yes,No,9.74
384,Shanaya Rau,Discrete Mathematics,26,70,96,A,85,Yes,5,Yes,Yes,9.74
384,Shanaya Rau,Computer Organization,29,36,65,C,76,Yes,2,No,Yes,9.74
384,Shanaya Rau,Database Management Systems,22,39,61,C,72,Yes,5,Yes,No,9.74
384,Shanaya Rau,Data Communication,30,53,83,B,64,Yes,3,Yes,Yes,9.74
385,Seher Bhandari,Object Oriented Programming,10,66,76,B,78,Yes,2,Yes,Yes,6.3
385,Seher Bhandari,Discrete Mathematics,25,38,63,C,94,Yes,2,Yes,No,6.3
385,Seher Bhandari,Computer Organization,25,31,56,C,74,Yes,3,Yes,Yes,6.3
385,Seher Bhandari,Database Management Systems,16,31,47,D,83,Yes,2,Yes,No,6.3
385,Seher Bhandari,Data Communication,27,42,69,C,100,Yes,1,Yes,No,6.3
386,Divit Johal,Object Oriented Programming,29,57,86,A,87,Yes,3,Yes,No,9.09
386,Divit Johal,Discrete Mathematics,18,56,74,B,90,Yes,5,Yes,Yes,9.09
386,Divit Johal,Computer Organization,27,35,62,C,70,Yes,1,Yes,No,9.09
386,Divit Johal,Database Management Systems,17,61,78,B,70,Yes,2,No,Yes,9.09
386,Divit Johal,Data Communication,11,61,72,B,74,Yes,1,No,No,9.09
387,Nishith Yohannan,Object Oriented Programming,12,69,81,B,95,Yes,2,Yes,Yes,6.16
387,Nishith Yohannan,Discrete Mathematics,18,38,56,C,75,Yes,5,No,No,6.16
387,Nishith Yohannan,Computer Organization,24,24,48,D,73,Yes,1,No,Yes,6.16
387,Nishith Yohannan,Database Management Systems,26,50,76,B,78,Yes,2,No,Yes,6.16
387,Nishith Yohannan,Data Communication,29,61,90,A,79,Yes,1,No,Yes,6.16
388,Rania Dasgupta,Object Oriented Programming,22,70,92,A,73,Yes,1,Yes,Yes,9.46
388,Rania Dasgupta,Discrete Mathematics,14,34,48,D,65,Yes,2,No,No,9.46
388,Rania Dasgupta,Computer Organization,16,37,53,D,77,Yes,2,Yes,No,9.46
388,Rania Dasgupta,Database Management Systems,21,32,53,D,64,Yes,4,Yes,Yes,9.46
388,Rania Dasgupta,Data Communication,22,67,89,A,76,Yes,1,Yes,Yes,9.46
389,Hunar Ratta,Object Oriented Programming,18,22,40,D,90,Yes,3,Yes,No,6.91
389,Hunar Ratta,Discrete Mathematics,13,36,49,D,88,Yes,4,Yes,Yes,6.91
389,Hunar Ratta,Computer Organization,12,30,42,D,84,Yes,4,No,Yes,6.91
389,Hunar Ratta,Database Management Systems,30,22,52,D,82,Yes,1,No,No,6.91
389,Hunar Ratta,Data Communication,21,63,84,B,100,Yes,2,Yes,Yes,6.91
390,Aarush Jaggi,Object Oriented Programming,18,29,47,D,63,Yes,4,Yes,No,7.88
390,Aarush Jaggi,Discrete Mathematics,15,37,52,D,63,Yes,1,Yes,No,7.88
390,Aarush Jaggi,Computer Organization,29,57,86,A,86,Yes,5,No,Yes,7.88
390,Aarush Jaggi,Database Management Systems,14,65,79,B,98,Yes,5,Yes,Yes,7.88
390,Aarush Jaggi,Data Communication,17,38,55,C,70,Yes,1,Yes,Yes,7.88
391,Sara Chhabra,Object Oriented Programming,20,29,49,D,100,Yes,2,No,No,9.93
391,Sara Chhabra,Discrete Mathematics,12,26,38,F,75,No,3,No,Yes,9.93
391,Sara Chhabra,Computer Organization,30,41,71,B,70,Yes,1,No,No,9.93
391,Sara Chhabra,Database Management Systems,23,23,46,D,93,Yes,3,No,Yes,9.93
391,Sara Chhabra,Data Communication,20,70,90,A,87,Yes,4,No,Yes,9.93
392,Indrajit Kurian,Object Oriented Programming,16,49,65,C,91,Yes,3,Yes,Yes,8.19
392,Indrajit Kurian,Discrete Mathematics,10,64,74,B,98,Yes,5,Yes,No,8.19
392,Indrajit Kurian,Computer Organization,23,56,79,B,73,Yes,1,No,Yes,8.19
392,Indrajit Kurian,Database Management Systems,25,70,95,A,98,Yes,5,Yes,No,8.19
392,Indrajit Kurian,Data Communication,16,28,44,D,74,Yes,5,No,No,8.19
393,Jiya Desai,Object Oriented Programming,25,22,47,D,82,Yes,3,Yes,Yes,8.5
393,Jiya Desai,Discrete Mathematics,21,49,70,B,82,Yes,1,Yes,Yes,8.5
393,Jiya Desai,Computer Organization,22,41,63,C,68,Yes,1,Yes,No,8.5
393,Jiya Desai,Database Management Systems,26,38,64,C,74,Yes,1,No,No,8.5
393,Jiya Desai,Data Communication,12,61,73,B,63,Yes,1,No,No,8.5
394,Gokul Kanda,Object Oriented Programming,11,43,54,D,97,Yes,3,Yes,No,5.84
394,Gokul Kanda,Discrete Mathematics,19,61,80,B,87,Yes,1,Yes,Yes,5.84
394,Gokul Kanda,Computer Organization,22,25,47,D,92,Yes,4,Yes,No,5.84
394,Gokul Kanda,Database Management Systems,28,23,51,D,96,Yes,5,No,No,5.84
394,Gokul Kanda,Data Communication,28,65,93,A,96,Yes,4,No,No,5.84
395,Pari Jha,Object Oriented Programming,19,38,57,C,69,Yes,1,Yes,No,8.61
395,Pari Jha,Discrete Mathematics,24,36,60,C,94,Yes,4,Yes,Yes,8.61
395,Pari Jha,Computer Organization,10,21,31,F,95,No,4,Yes,Yes,8.61
395,Pari Jha,Database Management Systems,28,28,56,C,74,Yes,5,Yes,Yes,8.61
395,Pari Jha,Data Communication,16,44,60,C,66,Yes,5,Yes,Yes,8.61
396,Advik Sahni,Object Oriented Programming,14,62,76,B,83,Yes,1,Yes,Yes,6.74
396,Advik Sahni,Discrete Mathematics,10,23,33,F,63,No,4,Yes,Yes,6.74
396,Advik Sahni,Computer Organization,10,52,62,C,82,Yes,5,Yes,No,6.74
396,Advik Sahni,Database Management Systems,25,44,69,C,76,Yes,3,Yes,Yes,6.74
396,Advik Sahni,Data Communication,12,49,61,C,63,Yes,3,Yes,Yes,6.74
397,Faiyaz Sanghvi,Object Oriented Programming,24,41,65,C,74,Yes,4,No,Yes,7.01
397,Faiyaz Sanghvi,Discrete Mathematics,10,28,38,F,67,No,2,Yes,No,7.01
397,Faiyaz Sanghvi,Computer Organization,16,69,85,A,98,Yes,4,No,No,7.01
397,Faiyaz Sanghvi,Database Management Systems,26,61,87,A,89,Yes,2,No,No,7.01
397,Faiyaz Sanghvi,Data Communication,11,53,64,C,80,Yes,5,Yes,No,7.01
398,Hansh Krish,Object Oriented Programming,28,70,98,A,72,Yes,2,Yes,No,8.39
398,Hansh Krish,Discrete Mathematics,30,57,87,A,91,Yes,4,Yes,No,8.39
398,Hansh Krish,Computer Organization,25,22,47,D,97,Yes,3,No,Yes,8.39
398,Hansh Krish,Database Management Systems,21,52,73,B,85,Yes,1,No,Yes,8.39
398,Hansh Krish,Data Communication,12,47,59,C,85,Yes,3,Yes,Yes,8.39
399,Vihaan Dugar,Object Oriented Programming,14,46,60,C,66,Yes,5,No,Yes,6.75
399,Vihaan Dugar,Discrete Mathematics,16,67,83,B,81,Yes,2,Yes,No,6.75
399,Vihaan Dugar,Computer Organization,16,39,55,C,78,Yes,3,Yes,No,6.75
399,Vihaan Dugar,Database Management Systems,28,37,65,C,90,Yes,4,Yes,No,6.75
399,Vihaan Dugar,Data Communication,26,24,50,D,73,Yes,1,Yes,Yes,6.75
400,Anahi Gera,Object Oriented Programming,27,43,70,B,91,Yes,2,No,No,7.48
400,Anahi Gera,Discrete Mathematics,21,66,87,A,91,Yes,2,Yes,Yes,7.48
400,Anahi Gera,Computer Organization,21,49,70,B,60,Yes,1,No,Yes,7.48
400,Anahi Gera,Database Management Systems,29,39,68,C,94,Yes,2,No,No,7.48
400,Anahi Gera,Data Communication,19,46,65,C,73,Yes,4,No,Yes,7.48
401,Nirvi Sha,Object Oriented Programming,19,69,88,A,75,Yes,3,Yes,Yes,8.45
401,Nirvi Sha,Discrete Mathematics,18,50,68,C,70,Yes,3,Yes,No,8.45
401,Nirvi Sha,Computer Organization,12,54,66,C,72,Yes,4,Yes,No,8.45
401,Nirvi Sha,Database Management Systems,24,23,47,D,69,Yes,3,Yes,No,8.45
401,Nirvi Sha,Data Communication,19,62,81,B,62,Yes,4,Yes,No,8.45
402,Vritika Wadhwa,Object Oriented Programming,22,55,77,B,82,Yes,1,Yes,No,6.81
402,Vritika Wadhwa,Discrete Mathematics,25,68,93,A,75,Yes,3,Yes,Yes,6.81
402,Vritika Wadhwa,Computer Organization,29,68,97,A,70,Yes,3,No,No,6.81
402,Vritika Wadhwa,Database Management Systems,21,38,59,C,69,Yes,2,Yes,Yes,6.81
402,Vritika Wadhwa,Data Communication,26,70,96,A,96,Yes,1,No,No,6.81
403,Ayesha Deshmukh,Object Oriented Programming,18,62,80,B,65,Yes,4,Yes,Yes,5.15
403,Ayesha Deshmukh,Discrete Mathematics,26,31,57,C,91,Yes,3,Yes,Yes,5.15
403,Ayesha Deshmukh,Computer Organization,19,66,85,A,84,Yes,4,No,No,5.15
403,Ayesha Deshmukh,Database Management Systems,16,34,50,D,61,Yes,5,Yes,No,5.15
403,Ayesha Deshmukh,Data Communication,17,55,72,B,84,Yes,5,Yes,Yes,5.15
404,Yakshit Konda,Object Oriented Programming,30,35,65,C,68,Yes,5,No,Yes,7.9
404,Yakshit Konda,Discrete Mathematics,26,28,54,D,77,Yes,3,No,Yes,7.9
404,Yakshit Konda,Computer Organization,23,30,53,D,84,Yes,2,Yes,Yes,7.9
404,Yakshit Konda,Database Management Systems,28,48,76,B,70,Yes,4,No,No,7.9
404,Yakshit Konda,Data Communication,24,47,71,B,79,Yes,1,No,No,7.9
405,Krish Varkey,Object Oriented Programming,29,57,86,A,92,Yes,2,No,Yes,8.38
405,Krish Varkey,Discrete Mathematics,21,60,81,B,80,Yes,4,No,No,8.38
405,Krish Varkey,Computer Organization,11,52,63,C,73,Yes,3,Yes,No,8.38
405,Krish Varkey,Database Management Systems,26,42,68,C,81,Yes,2,No,Yes,8.38
405,Krish Varkey,Data Communication,15,53,68,C,80,Yes,3,No,No,8.38
406,Darshit Khalsa,Object Oriented Programming,18,62,80,B,70,Yes,2,Yes,No,5.01
406,Darshit Khalsa,Discrete Mathematics,10,47,57,C,93,Yes,1,Yes,Yes,5.01
406,Darshit Khalsa,Computer Organization,30,46,76,B,95,Yes,4,Yes,No,5.01
406,Darshit Khalsa,Database Management Systems,14,55,69,C,84,Yes,2,No,No,5.01
406,Darshit Khalsa,Data Communication,28,42,70,B,80,Yes,4,No,No,5.01
407,Inaaya  Chaudhry,Object Oriented Programming,11,32,43,D,63,Yes,3,Yes,No,7.31
407,Inaaya  Chaudhry,Discrete Mathematics,29,40,69,C,75,Yes,5,Yes,No,7.31
407,Inaaya  Chaudhry,Computer Organization,10,29,39,F,74,No,3,Yes,Yes,7.31
407,Inaaya  Chaudhry,Database Management Systems,18,51,69,C,75,Yes,5,Yes,Yes,7.31
407,Inaaya  Chaudhry,Data Communication,23,42,65,C,95,Yes,1,No,No,7.31
408,Ayesha Date,Object Oriented Programming,26,61,87,A,75,Yes,5,Yes,No,5.49
408,Ayesha Date,Discrete Mathematics,30,57,87,A,80,Yes,2,Yes,No,5.49
408,Ayesha Date,Computer Organization,14,63,77,B,64,Yes,3,Yes,Yes,5.49
408,Ayesha Date,Database Management Systems,24,66,90,A,71,Yes,1,No,No,5.49
408,Ayesha Date,Data Communication,20,57,77,B,62,Yes,5,No,No,5.49
409,Diya Bala,Object Oriented Programming,24,35,59,C,90,Yes,2,Yes,No,7.44
409,Diya Bala,Discrete Mathematics,10,21,31,F,81,No,5,Yes,Yes,7.44
409,Diya Bala,Computer Organization,22,33,55,C,100,Yes,4,No,Yes,7.44
409,Diya Bala,Database Management Systems,18,22,40,D,71,Yes,1,Yes,No,7.44
409,Diya Bala,Data Communication,14,35,49,D,81,Yes,5,No,No,7.44
410,Armaan Gulati,Object Oriented Programming,26,69,95,A,87,Yes,4,No,Yes,7.57
410,Armaan Gulati,Discrete Mathematics,11,53,64,C,90,Yes,2,Yes,Yes,7.57
410,Armaan Gulati,Computer Organization,19,42,61,C,83,Yes,2,No,Yes,7.57
410,Armaan Gulati,Database Management Systems,16,59,75,B,66,Yes,2,No,Yes,7.57
410,Armaan Gulati,Data Communication,12,28,40,D,61,Yes,1,No,No,7.57
411,Amira Batra,Object Oriented Programming,14,50,64,C,97,Yes,5,No,No,7.13
411,Amira Batra,Discrete Mathematics,29,56,85,A,96,Yes,2,No,Yes,7.13
411,Amira Batra,Computer Organization,30,38,68,C,93,Yes,4,No,Yes,7.13
411,Amira Batra,Database Management Systems,23,57,80,B,62,Yes,5,Yes,Yes,7.13
411,Amira Batra,Data Communication,18,25,43,D,87,Yes,3,Yes,No,7.13
412,Drishya Tripathi,Object Oriented Programming,29,20,49,D,70,Yes,5,Yes,No,7.89
412,Drishya Tripathi,Discrete Mathematics,16,63,79,B,78,Yes,4,No,Yes,7.89
412,Drishya Tripathi,Computer Organization,25,20,45,D,67,Yes,2,No,No,7.89
412,Drishya Tripathi,Database Management Systems,12,38,50,D,60,Yes,1,Yes,No,7.89
412,Drishya Tripathi,Data Communication,20,61,81,B,90,Yes,1,Yes,Yes,7.89
413,Taran Bandi,Object Oriented Programming,24,56,80,B,98,Yes,5,No,No,9.29
413,Taran Bandi,Discrete Mathematics,27,51,78,B,63,Yes,2,No,No,9.29
413,Taran Bandi,Computer Organization,15,63,78,B,71,Yes,4,No,Yes,9.29
413,Taran Bandi,Database Management Systems,18,58,76,B,86,Yes,1,Yes,Yes,9.29
413,Taran Bandi,Data Communication,20,63,83,B,92,Yes,5,No,Yes,9.29
414,Vritika Majumdar,Object Oriented Programming,18,61,79,B,93,Yes,2,Yes,No,8.41
414,Vritika Majumdar,Discrete Mathematics,13,61,74,B,64,Yes,2,No,Yes,8.41
414,Vritika Majumdar,Computer Organization,11,49,60,C,79,Yes,2,Yes,Yes,8.41
414,Vritika Majumdar,Database Management Systems,15,54,69,C,68,Yes,2,Yes,Yes,8.41
414,Vritika Majumdar,Data Communication,15,67,82,B,61,Yes,1,Yes,Yes,8.41
415,Jayant Bora,Object Oriented Programming,27,37,64,C,91,Yes,1,Yes,No,9.11
415,Jayant Bora,Discrete Mathematics,12,20,32,F,96,No,4,No,No,9.11
415,Jayant Bora,Computer Organization,19,42,61,C,94,Yes,5,Yes,No,9.11
415,Jayant Bora,Database Management Systems,12,40,52,D,76,Yes,2,No,Yes,9.11
415,Jayant Bora,Data Communication,11,67,78,B,90,Yes,3,Yes,Yes,9.11
416,Ishita Sundaram,Object Oriented Programming,10,52,62,C,83,Yes,1,No,Yes,6.08
416,Ishita Sundaram,Discrete Mathematics,14,55,69,C,78,Yes,1,Yes,No,6.08
416,Ishita Sundaram,Computer Organization,21,35,56,C,68,Yes,2,No,No,6.08
416,Ishita Sundaram,Database Management Systems,28,56,84,B,72,Yes,4,No,No,6.08
416,Ishita Sundaram,Data Communication,21,21,42,D,99,Yes,1,No,Yes,6.08
417,Hazel Butala,Object Oriented Programming,16,64,80,B,75,Yes,1,No,No,6.73
417,Hazel Butala,Discrete Mathematics,18,58,76,B,61,Yes,5,Yes,Yes,6.73
417,Hazel Butala,Computer Organization,25,39,64,C,66,Yes,4,No,Yes,6.73
417,Hazel Butala,Database Management Systems,24,24,48,D,92,Yes,3,Yes,No,6.73
417,Hazel Butala,Data Communication,23,51,74,B,71,Yes,1,Yes,Yes,6.73
418,Jayant Ravel,Object Oriented Programming,16,26,42,D,76,Yes,3,Yes,Yes,8.44
418,Jayant Ravel,Discrete Mathematics,25,23,48,D,81,Yes,1,No,Yes,8.44
418,Jayant Ravel,Computer Organization,17,29,46,D,62,Yes,4,No,Yes,8.44
418,Jayant Ravel,Database Management Systems,16,61,77,B,74,Yes,5,No,Yes,8.44
418,Jayant Ravel,Data Communication,17,67,84,B,98,Yes,3,Yes,Yes,8.44
419,Anya Brar,Object Oriented Programming,29,23,52,D,95,Yes,5,No,Yes,7.57
419,Anya Brar,Discrete Mathematics,20,25,45,D,82,Yes,3,No,No,7.57
419,Anya Brar,Computer Organization,12,53,65,C,84,Yes,2,Yes,Yes,7.57
419,Anya Brar,Database Management Systems,20,20,40,D,78,Yes,1,Yes,Yes,7.57
419,Anya Brar,Data Communication,12,30,42,D,64,Yes,5,No,No,7.57
420,Zain Rattan,Object Oriented Programming,13,32,45,D,64,Yes,1,Yes,No,5.16
420,Zain Rattan,Discrete Mathematics,20,25,45,D,98,Yes,1,No,Yes,5.16
420,Zain Rattan,Computer Organization,20,53,73,B,84,Yes,3,No,Yes,5.16
420,Zain Rattan,Database Management Systems,30,29,59,C,76,Yes,5,No,No,5.16
420,Zain Rattan,Data Communication,26,24,50,D,86,Yes,4,No,Yes,5.16
421,Vardaniya Sandal,Object Oriented Programming,20,20,40,D,62,Yes,2,No,Yes,9.35
421,Vardaniya Sandal,Discrete Mathematics,11,35,46,D,75,Yes,2,No,Yes,9.35
421,Vardaniya Sandal,Computer Organization,15,49,64,C,60,Yes,2,No,Yes,9.35
421,Vardaniya Sandal,Database Management Systems,18,69,87,A,69,Yes,1,Yes,No,9.35
421,Vardaniya Sandal,Data Communication,29,33,62,C,83,Yes,4,Yes,No,9.35
422,Damini Andra,Object Oriented Programming,14,64,78,B,83,Yes,2,Yes,No,9.08
422,Damini Andra,Discrete Mathematics,10,31,41,D,65,Yes,2,Yes,No,9.08
422,Damini Andra,Computer Organization,18,36,54,D,79,Yes,5,No,Yes,9.08
422,Damini Andra,Database Management Systems,26,42,68,C,82,Yes,2,Yes,Yes,9.08
422,Damini Andra,Data Communication,23,31,54,D,82,Yes,2,No,No,9.08
423,Stuvan Shroff,Object Oriented Programming,19,46,65,C,97,Yes,3,No,No,5.5
423,Stuvan Shroff,Discrete Mathematics,22,39,61,C,63,Yes,3,Yes,Yes,5.5
423,Stuvan Shroff,Computer Organization,26,47,73,B,72,Yes,2,Yes,No,5.5
423,Stuvan Shroff,Database Management Systems,15,24,39,F,96,No,5,Yes,Yes,5.5
423,Stuvan Shroff,Data Communication,22,69,91,A,78,Yes,5,No,No,5.5
424,Manjari Bumb,Object Oriented Programming,28,39,67,C,92,Yes,2,No,No,7.0
424,Manjari Bumb,Discrete Mathematics,21,58,79,B,82,Yes,3,No,No,7.0
424,Manjari Bumb,Computer Organization,29,60,89,A,93,Yes,4,No,Yes,7.0
424,Manjari Bumb,Database Management Systems,24,58,82,B,93,Yes,2,No,No,7.0
424,Manjari Bumb,Data Communication,27,34,61,C,98,Yes,4,No,Yes,7.0
425,Raunak Virk,Object Oriented Programming,21,51,72,B,82,Yes,1,No,No,8.25
425,Raunak Virk,Discrete Mathematics,25,23,48,D,76,Yes,2,Yes,No,8.25
425,Raunak Virk,Computer Organization,10,30,40,D,74,Yes,2,No,Yes,8.25
425,Raunak Virk,Database Management Systems,11,58,69,C,92,Yes,3,No,Yes,8.25
425,Raunak Virk,Data Communication,23,22,45,D,81,Yes,5,Yes,No,8.25
426,Tiya Iyer,Object Oriented Programming,25,35,60,C,73,Yes,4,Yes,Yes,7.04
426,Tiya Iyer,Discrete Mathematics,17,36,53,D,98,Yes,3,No,Yes,7.04
426,Tiya Iyer,Computer Organization,21,62,83,B,86,Yes,5,No,Yes,7.04
426,Tiya Iyer,Database Management Systems,24,38,62,C,88,Yes,2,Yes,No,7.04
426,Tiya Iyer,Data Communication,20,54,74,B,88,Yes,3,Yes,No,7.04
427,Nitya Chaudhuri,Object Oriented Programming,16,25,41,D,88,Yes,5,Yes,No,9.35
427,Nitya Chaudhuri,Discrete Mathematics,24,26,50,D,62,Yes,3,No,Yes,9.35
427,Nitya Chaudhuri,Computer Organization,28,64,92,A,67,Yes,3,Yes,No,9.35
427,Nitya Chaudhuri,Database Management Systems,30,27,57,C,89,Yes,4,No,No,9.35
427,Nitya Chaudhuri,Data Communication,18,38,56,C,100,Yes,2,No,Yes,9.35
428,Vedika Kalita,Object Oriented Programming,25,24,49,D,81,Yes,5,Yes,Yes,8.17
428,Vedika Kalita,Discrete Mathematics,14,55,69,C,72,Yes,3,No,No,8.17
428,Vedika Kalita,Computer Organization,12,51,63,C,79,Yes,2,No,No,8.17
428,Vedika Kalita,Database Management Systems,28,23,51,D,76,Yes,5,No,No,8.17
428,Vedika Kalita,Data Communication,24,34,58,C,82,Yes,4,No,Yes,8.17
429,Suhana Datta,Object Oriented Programming,12,25,37,F,76,No,2,No,Yes,7.91
429,Suhana Datta,Discrete Mathematics,21,63,84,B,72,Yes,2,Yes,Yes,7.91
429,Suhana Datta,Computer Organization,13,62,75,B,88,Yes,4,No,Yes,7.91
429,Suhana Datta,Database Management Systems,21,56,77,B,68,Yes,2,No,No,7.91
429,Suhana Datta,Data Communication,12,57,69,C,96,Yes,5,No,Yes,7.91
430,Kiara Goel,Object Oriented Programming,22,20,42,D,74,Yes,5,Yes,Yes,9.45
430,Kiara Goel,Discrete Mathematics,28,34,62,C,91,Yes,5,No,Yes,9.45
430,Kiara Goel,Computer Organization,15,53,68,C,94,Yes,5,No,Yes,9.45
430,Kiara Goel,Database Management Systems,22,42,64,C,73,Yes,4,No,No,9.45
430,Kiara Goel,Data Communication,28,70,98,A,94,Yes,1,No,Yes,9.45
431,Indrajit Yohannan,Object Oriented Programming,16,23,39,F,74,No,5,No,Yes,6.0
431,Indrajit Yohannan,Discrete Mathematics,25,20,45,D,88,Yes,1,No,No,6.0
431,Indrajit Yohannan,Computer Organization,21,26,47,D,98,Yes,3,No,Yes,6.0
431,Indrajit Yohannan,Database Management Systems,14,70,84,B,83,Yes,5,Yes,No,6.0
431,Indrajit Yohannan,Data Communication,22,44,66,C,84,Yes,2,Yes,No,6.0
432,Nishith Shah,Object Oriented Programming,10,37,47,D,65,Yes,5,Yes,Yes,5.64
432,Nishith Shah,Discrete Mathematics,14,23,37,F,68,No,2,Yes,Yes,5.64
432,Nishith Shah,Computer Organization,28,70,98,A,89,Yes,5,No,Yes,5.64
432,Nishith Shah,Database Management Systems,18,47,65,C,71,Yes,5,Yes,No,5.64
432,Nishith Shah,Data Communication,12,51,63,C,87,Yes,3,Yes,Yes,5.64
433,Seher Deshmukh,Object Oriented Programming,16,52,68,C,83,Yes,3,Yes,No,8.2
433,Seher Deshmukh,Discrete Mathematics,19,51,70,B,90,Yes,3,Yes,Yes,8.2
433,Seher Deshmukh,Computer Organization,18,22,40,D,71,Yes,3,No,No,8.2
433,Seher Deshmukh,Database Management Systems,10,61,71,B,93,Yes,3,Yes,Yes,8.2
433,Seher Deshmukh,Data Communication,23,64,87,A,94,Yes,1,Yes,No,8.2
434,Reyansh Wable,Object Oriented Programming,30,59,89,A,66,Yes,3,No,No,7.62
434,Reyansh Wable,Discrete Mathematics,28,23,51,D,84,Yes,3,Yes,Yes,7.62
434,Reyansh Wable,Computer Organization,24,54,78,B,86,Yes,5,Yes,No,7.62
434,Reyansh Wable,Database Management Systems,14,31,45,D,89,Yes,5,No,No,7.62
434,Reyansh Wable,Data Communication,28,50,78,B,60,Yes,3,No,No,7.62
435,Romil Baria,Object Oriented Programming,27,43,70,B,67,Yes,1,Yes,Yes,5.98
435,Romil Baria,Discrete Mathematics,17,47,64,C,76,Yes,2,No,Yes,5.98
435,Romil Baria,Computer Organization,24,22,46,D,67,Yes,2,Yes,Yes,5.98
435,Romil Baria,Database Management Systems,10,64,74,B,78,Yes,4,No,No,5.98
435,Romil Baria,Data Communication,25,60,85,A,85,Yes,3,Yes,No,5.98
436,Gokul Date,Object Oriented Programming,13,69,82,B,95,Yes,2,No,No,7.41
436,Gokul Date,Discrete Mathematics,27,39,66,C,83,Yes,2,No,No,7.41
436,Gokul Date,Computer Organization,21,27,48,D,89,Yes,5,No,Yes,7.41
436,Gokul Date,Database Management Systems,30,45,75,B,97,Yes,2,Yes,Yes,7.41
436,Gokul Date,Data Communication,30,61,91,A,84,Yes,3,No,Yes,7.41
437,Oorja Rege,Object Oriented Programming,25,21,46,D,74,Yes,1,No,No,5.42
437,Oorja Rege,Discrete Mathematics,24,52,76,B,80,Yes,2,Yes,No,5.42
437,Oorja Rege,Computer Organization,19,45,64,C,61,Yes,4,No,No,5.42
437,Oorja Rege,Database Management Systems,22,31,53,D,95,Yes,4,No,Yes,5.42
