student_id,name,subject,internal_marks,external_marks,total_score,grade,attendance_percentage,passed,subject_interest_level,needs_support_in_subject,peer_help_provided,semester_gpa
191,Adira Doshi,Mathematics-I,28,31,59,C,97,Yes,1,Yes,No,6.07
191,Adira Doshi,Programming in C,24,30,54,D,79,Yes,1,Yes,Yes,6.07
191,Adira Doshi,Engineering Physics,28,50,78,B,69,Yes,1,No,No,6.07
191,Adira Doshi,English Communication,11,45,56,C,67,Yes,3,No,Yes,6.07
191,Adira Doshi,Basic Electronics,26,51,77,B,64,Yes,3,No,No,6.07
192,Ritvik Toor,Mathematics-I,24,61,85,A,82,Yes,4,Yes,No,6.26
192,Ritvik Toor,Programming in C,23,62,85,A,100,Yes,2,No,No,6.26
192,Ritvik Toor,Engineering Physics,13,38,51,D,91,Yes,1,No,Yes,6.26
192,Ritvik Toor,English Communication,13,43,56,C,95,Yes,4,No,No,6.26
192,Ritvik Toor,Basic Electronics,16,43,59,C,71,Yes,4,Yes,Yes,6.26
193,Mannat Sandhu,Mathematics-I,30,31,61,C,61,Yes,1,Yes,Yes,5.46
193,Mannat Sandhu,Programming in C,28,56,84,B,81,Yes,4,No,No,5.46
193,Mannat Sandhu,Engineering Physics,12,38,50,D,73,Yes,4,Yes,Yes,5.46
193,Mannat Sandhu,English Communication,24,53,77,B,96,Yes,3,No,No,5.46
193,Mannat Sandhu,Basic Electronics,24,42,66,C,76,Yes,5,No,No,5.46
194,Dhanush Rama,Mathematics-I,15,65,80,B,94,Yes,5,Yes,No,5.28
194,Dhanush Rama,Programming in C,19,48,67,C,87,Yes,5,No,Yes,5.28
194,Dhanush Rama,Engineering Physics,20,68,88,A,99,Yes,3,No,No,5.28
194,Dhanush Rama,English Communication,17,46,63,C,74,Yes,4,No,No,5.28
194,Dhanush Rama,Basic Electronics,23,69,92,A,95,Yes,3,Yes,No,5.28
195,Shalv Iyengar,Mathematics-I,16,29,45,D,83,Yes,4,No,No,6.12
195,Shalv Iyengar,Programming in C,15,33,48,D,88,Yes,4,No,Yes,6.12
195,Shalv Iyengar,Engineering Physics,27,45,72,B,79,Yes,2,Yes,No,6.12
195,Shalv Iyengar,English Communication,29,34,63,C,97,Yes,2,Yes,No,6.12
195,Shalv Iyengar,Basic Electronics,14,21,35,F,66,No,4,No,No,6.12
196,Indranil Bava,Mathematics-I,12,42,54,D,71,Yes,2,No,No,9.02
196,Indranil Bava,Programming in C,30,56,86,A,96,Yes,3,No,Yes,9.02
196,Indranil Bava,Engineering Physics,30,22,52,D,83,Yes,2,No,No,9.02
196,Indranil Bava,English Communication,12,33,45,D,63,Yes,4,Yes,No,9.02
196,Indranil Bava,Basic Electronics,12,30,42,D,70,Yes,3,Yes,Yes,9.02
197,Rania Chaudhuri,Mathematics-I,13,44,57,C,66,Yes,3,Yes,Yes,9.56
197,Rania Chaudhuri,Programming in C,10,57,67,C,62,Yes,3,Yes,No,9.56
197,Rania Chaudhuri,Engineering Physics,12,51,63,C,85,Yes,5,No,No,9.56
197,Rania Chaudhuri,English Communication,22,44,66,C,94,Yes,3,No,No,9.56
197,Rania Chaudhuri,Basic Electronics,17,23,40,D,88,Yes,2,Yes,No,9.56
198,Madhav Chatterjee,Mathematics-I,23,39,62,C,82,Yes,1,Yes,Yes,8.94
198,Madhav Chatterjee,Programming in C,22,57,79,B,70,Yes,4,No,Yes,8.94
198,Madhav Chatterjee,Engineering Physics,27,56,83,B,100,Yes,5,No,No,8.94
198,Madhav Chatterjee,English Communication,23,46,69,C,86,Yes,5,No,No,8.94
198,Madhav Chatterjee,Basic Electronics,23,53,76,B,86,Yes,5,Yes,No,8.94
199,Badal Mangal,Mathematics-I,28,27,55,C,74,Yes,2,No,Yes,9.02
199,Badal Mangal,Programming in C,25,49,74,B,69,Yes,1,No,Yes,9.02
199,Badal Mangal,Engineering Physics,29,24,53,D,62,Yes,3,No,Yes,9.02
199,Badal Mangal,English Communication,15,37,52,D,64,Yes,5,No,Yes,9.02
199,Badal Mangal,Basic Electronics,23,30,53,D,97,Yes,4,Yes,No,9.02
200,Inaaya  Butala,Mathematics-I,30,52,82,B,85,Yes,1,Yes,No,9.72
200,Inaaya  Butala,Programming in C,25,35,60,C,92,Yes,4,No,No,9.72
200,Inaaya  Butala,Engineering Physics,30,25,55,C,86,Yes,5,Yes,Yes,9.72
200,Inaaya  Butala,English Communication,11,20,31,F,69,No,4,Yes,No,9.72
200,Inaaya  Butala,Basic Electronics,11,31,42,D,64,Yes,5,Yes,No,9.72
201,Tanya Dey,Mathematics-I,16,63,79,B,79,Yes,5,Yes,No,9.27
201,Tanya Dey,Programming in C,26,21,47,D,70,Yes,1,No,No,9.27
201,Tanya Dey,Engineering Physics,24,61,85,A,62,Yes,4,No,Yes,9.27
201,Tanya Dey,English Communication,24,39,63,C,87,Yes,4,No,Yes,9.27
201,Tanya Dey,Basic Electronics,12,68,80,B,93,Yes,2,No,Yes,9.27
202,Nirvaan Kumar,Mathematics-I,20,67,87,A,90,Yes,3,No,No,5.9
202,Nirvaan Kumar,Programming in C,19,38,57,C,83,Yes,2,Yes,Yes,5.9
202,Nirvaan Kumar,Engineering Physics,30,23,53,D,100,Yes,1,Yes,No,5.9
202,Nirvaan Kumar,English Communication,12,40,52,D,70,Yes,1,No,No,5.9
202,Nirvaan Kumar,Basic Electronics,12,29,41,D,98,Yes,5,No,Yes,5.9
203,Yuvraj  Sawhney,Mathematics-I,17,55,72,B,78,Yes,5,No,Yes,9.99
203,Yuvraj  Sawhney,Programming in C,21,40,61,C,81,Yes,3,Yes,No,9.99
203,Yuvraj  Sawhney,Engineering Physics,28,44,72,B,61,Yes,3,No,Yes,9.99
203,Yuvraj  Sawhney,English Communication,23,69,92,A,76,Yes,2,No,Yes,9.99
203,Yuvraj  Sawhney,Basic Electronics,24,69,93,A,86,Yes,5,No,No,9.99
204,Vritika Varghese,Mathematics-I,24,32,56,C,85,Yes,2,No,Yes,8.32
204,Vritika Varghese,Programming in C,16,57,73,B,100,Yes,1,No,Yes,8.32
204,Vritika Varghese,Engineering Physics,10,34,44,D,87,Yes,5,No,Yes,8.32
204,Vritika Varghese,English Communication,23,30,53,D,79,Yes,3,Yes,Yes,8.32
204,Vritika Varghese,Basic Electronics,26,60,86,A,85,Yes,3,Yes,No,8.32
205,Jayant Anand,Mathematics-I,24,24,48,D,85,Yes,4,Yes,No,6.05
205,Jayant Anand,Programming in C,25,61,86,A,85,Yes,2,No,No,6.05
205,Jayant Anand,Engineering Physics,26,22,48,D,77,Yes,4,No,Yes,6.05
205,Jayant Anand,English Communication,27,65,92,A,82,Yes,2,No,Yes,6.05
205,Jayant Anand,Basic Electronics,30,42,72,B,75,Yes,2,No,No,6.05
206,Nakul Chacko,Mathematics-I,22,53,75,B,60,Yes,5,Yes,Yes,5.01
206,Nakul Chacko,Programming in C,26,57,83,B,89,Yes,3,No,No,5.01
206,Nakul Chacko,Engineering Physics,24,25,49,D,69,Yes,3,Yes,No,5.01
206,Nakul Chacko,English Communication,16,31,47,D,85,Yes,3,Yes,No,5.01
206,Nakul Chacko,Basic Electronics,15,61,76,B,62,Yes,3,Yes,No,5.01
207,Zara Shankar,Mathematics-I,14,69,83,B,86,Yes,2,No,No,8.6
207,Zara Shankar,Programming in C,15,52,67,C,94,Yes,4,No,Yes,8.6
207,Zara Shankar,Engineering Physics,19,28,47,D,83,Yes,4,No,Yes,8.6
207,Zara Shankar,English Communication,10,31,41,D,67,Yes,2,No,No,8.6
207,Zara Shankar,Basic Electronics,28,41,69,C,61,Yes,2,Yes,Yes,8.6
208,Kavya Atwal,Mathematics-I,15,69,84,B,74,Yes,3,Yes,Yes,9.16
208,Kavya Atwal,Programming in C,24,56,80,B,96,Yes,4,Yes,No,9.16
208,Kavya Atwal,Engineering Physics,16,30,46,D,70,Yes,2,No,Yes,9.16
208,Kavya Atwal,English Communication,15,66,81,B,69,Yes,4,No,Yes,9.16
208,Kavya Atwal,Basic Electronics,19,47,66,C,68,Yes,5,No,No,9.16
209,Jayan Mani,Mathematics-I,26,29,55,C,89,Yes,4,No,No,7.35
209,Jayan Mani,Programming in C,10,58,68,C,60,Yes,3,Yes,Yes,7.35
209,Jayan Mani,Engineering Physics,25,48,73,B,83,Yes,3,Yes,Yes,7.35
209,Jayan Mani,English Communication,15,30,45,D,76,Yes,4,No,Yes,7.35
209,Jayan Mani,Basic Electronics,29,51,80,B,74,Yes,2,Yes,No,7.35
210,Jiya Sarraf,Mathematics-I,28,64,92,A,68,Yes,2,Yes,Yes,6.19
210,Jiya Sarraf,Programming in C,16,43,59,C,87,Yes,3,Yes,No,6.19
210,Jiya Sarraf,Engineering Physics,30,29,59,C,78,Yes,2,No,Yes,6.19
210,Jiya Sarraf,English Communication,27,37,64,C,86,Yes,4,No,Yes,6.19
210,Jiya Sarraf,Basic Electronics,27,26,53,D,69,Yes,3,Yes,Yes,6.19
211,Kanav Talwar,Mathematics-I,28,20,48,D,91,Yes,3,No,No,8.85
211,Kanav Talwar,Programming in C,12,56,68,C,82,Yes,4,Yes,Yes,8.85
211,Kanav Talwar,Engineering Physics,23,51,74,B,79,Yes,1,Yes,No,8.85
211,Kanav Talwar,English Communication,15,32,47,D,90,Yes,1,Yes,No,8.85
211,Kanav Talwar,Basic Electronics,12,43,55,C,80,Yes,3,Yes,Yes,8.85
212,Urvi Gole,Mathematics-I,11,58,69,C,100,Yes,2,Yes,Yes,7.84
212,Urvi Gole,Programming in C,15,60,75,B,60,Yes,2,Yes,No,7.84
212,Urvi Gole,Engineering Physics,15,39,54,D,100,Yes,1,No,Yes,7.84
212,Urvi Gole,English Communication,14,20,34,F,66,No,1,Yes,No,7.84
212,Urvi Gole,Basic Electronics,11,22,33,F,73,No,4,No,No,7.84
213,Pranay Arya,Mathematics-I,30,23,53,D,96,Yes,5,No,No,6.37
213,Pranay Arya,Programming in C,22,39,61,C,89,Yes,2,Yes,Yes,6.37
213,Pranay Arya,Engineering Physics,19,62,81,B,99,Yes,3,No,Yes,6.37
213,Pranay Arya,English Communication,28,30,58,C,67,Yes,4,No,Yes,6.37
213,Pranay Arya,Basic Electronics,25,35,60,C,84,Yes,4,Yes,No,6.37
214,Lavanya Saxena,Mathematics-I,12,36,48,D,75,Yes,3,Yes,Yes,8.19
214,Lavanya Saxena,Programming in C,18,44,62,C,62,Yes,4,No,Yes,8.19
214,Lavanya Saxena,Engineering Physics,10,50,60,C,97,Yes,2,No,No,8.19
214,Lavanya Saxena,English Communication,29,25,54,D,95,Yes,4,Yes,No,8.19
214,Lavanya Saxena,Basic Electronics,18,64,82,B,80,Yes,4,Yes,No,8.19
215,Abram Doshi,Mathematics-I,27,36,63,C,86,Yes,2,Yes,Yes,6.75
215,Abram Doshi,Programming in C,13,43,56,C,65,Yes,5,No,No,6.75
215,Abram Doshi,Engineering Physics,13,66,79,B,81,Yes,1,No,No,6.75
215,Abram Doshi,English Communication,25,54,79,B,81,Yes,5,No,Yes,6.75
215,Abram Doshi,Basic Electronics,30,28,58,C,98,Yes,2,Yes,No,6.75
216,Anay Gole,Mathematics-I,27,47,74,B,79,Yes,5,No,No,8.14
216,Anay Gole,Programming in C,23,49,72,B,79,Yes,2,Yes,No,8.14
216,Anay Gole,Engineering Physics,22,60,82,B,96,Yes,3,No,Yes,8.14
216,Anay Gole,English Communication,13,37,50,D,74,Yes,2,Yes,Yes,8.14
216,Anay Gole,Basic Electronics,19,37,56,C,64,Yes,3,No,Yes,8.14
217,Jayant Toor,Mathematics-I,25,56,81,B,63,Yes,5,No,No,6.98
217,Jayant Toor,Programming in C,27,44,71,B,81,Yes,1,No,No,6.98
217,Jayant Toor,Engineering Physics,16,32,48,D,81,Yes,1,No,Yes,6.98
217,Jayant Toor,English Communication,28,57,85,A,68,Yes,5,Yes,Yes,6.98
217,Jayant Toor,Basic Electronics,16,45,61,C,93,Yes,4,Yes,No,6.98
218,Veer Sem,Mathematics-I,12,36,48,D,67,Yes,4,No,Yes,8.75
218,Veer Sem,Programming in C,12,45,57,C,70,Yes,2,No,No,8.75
218,Veer Sem,Engineering Physics,14,26,40,D,70,Yes,5,No,No,8.75
218,Veer Sem,English Communication,25,48,73,B,66,Yes,1,No,No,8.75
218,Veer Sem,Basic Electronics,18,20,38,F,100,No,1,No,Yes,8.75
219,Adira Ben,Mathematics-I,15,23,38,F,88,No,5,Yes,Yes,7.68
219,Adira Ben,Programming in C,24,69,93,A,95,Yes,1,Yes,Yes,7.68
219,Adira Ben,Engineering Physics,20,43,63,C,97,Yes,1,Yes,Yes,7.68
219,Adira Ben,English Communication,20,30,50,D,87,Yes,1,No,No,7.68
219,Adira Ben,Basic Electronics,11,42,53,D,74,Yes,3,Yes,No,7.68
220,Vidur Tandon,Mathematics-I,15,33,48,D,91,Yes,2,No,Yes,6.19
220,Vidur Tandon,Programming in C,13,65,78,B,60,Yes,5,No,No,6.19
220,Vidur Tandon,Engineering Physics,15,25,40,D,81,Yes,3,No,No,6.19
220,Vidur Tandon,English Communication,12,21,33,F,65,No,1,Yes,No,6.19
220,Vidur Tandon,Basic Electronics,17,41,58,C,65,Yes,5,Yes,No,6.19
221,Lakshay Keer,Mathematics-I,20,54,74,B,62,Yes,4,Yes,Yes,6.56
221,Lakshay Keer,Programming in C,19,31,50,D,74,Yes,1,Yes,No,6.56
221,Lakshay Keer,Engineering Physics,17,63,80,B,65,Yes,4,No,No,6.56
221,Lakshay Keer,English Communication,27,48,75,B,72,Yes,2,No,No,6.56
221,Lakshay Keer,Basic Electronics,25,31,56,C,88,Yes,2,Yes,Yes,6.56
222,Pranay Khanna,Mathematics-I,29,68,97,A,99,Yes,2,No,Yes,9.02
222,Pranay Khanna,Programming in C,22,21,43,D,99,Yes,2,No,Yes,9.02
222,Pranay Khanna,Engineering Physics,11,55,66,C,62,Yes,4,Yes,No,9.02
222,Pranay Khanna,English Communication,23,50,73,B,84,Yes,5,Yes,No,9.02
222,Pranay Khanna,Basic Electronics,12,23,35,F,66,No,5,No,Yes,9.02
223,Dhanuk Bhandari,Mathematics-I,13,25,38,F,74,No,4,Yes,No,6.39
223,Dhanuk Bhandari,Programming in C,28,39,67,C,92,Yes,2,Yes,Yes,6.39
223,Dhanuk Bhandari,Engineering Physics,18,24,42,D,91,Yes,5,Yes,No,6.39
223,Dhanuk Bhandari,English Communication,10,59,69,C,92,Yes,5,No,No,6.39
223,Dhanuk Bhandari,Basic Electronics,28,56,84,B,78,Yes,2,No,No,6.39
224,Anya Buch,Mathematics-I,26,35,61,C,87,Yes,5,Yes,Yes,6.54
224,Anya Buch,Programming in C,18,37,55,C,91,Yes,3,No,Yes,6.54
224,Anya Buch,Engineering Physics,23,38,61,C,97,Yes,1,Yes,No,6.54
224,Anya Buch,English Communication,27,45,72,B,86,Yes,2,Yes,No,6.54
224,Anya Buch,Basic Electronics,30,35,65,C,88,Yes,4,Yes,Yes,6.54
225,Myra Manne,Mathematics-I,30,49,79,B,67,Yes,5,Yes,Yes,9.37
225,Myra Manne,Programming in C,21,61,82,B,61,Yes,1,No,Yes,9.37
225,Myra Manne,Engineering Physics,14,62,76,B,81,Yes,3,No,No,9.37
225,Myra Manne,English Communication,11,25,36,F,76,No,1,No,No,9.37
225,Myra Manne,Basic Electronics,20,49,69,C,90,Yes,3,Yes,No,9.37
226,Prerak Ramanathan,Mathematics-I,12,55,67,C,70,Yes,3,No,No,6.86
226,Prerak Ramanathan,Programming in C,18,43,61,C,93,Yes,4,No,Yes,6.86
226,Prerak Ramanathan,Engineering Physics,20,49,69,C,87,Yes,3,No,No,6.86
226,Prerak Ramanathan,English Communication,25,42,67,C,60,Yes,1,Yes,No,6.86
226,Prerak Ramanathan,Basic Electronics,18,61,79,B,78,Yes,4,Yes,Yes,6.86
227,Shayak Dhingra,Mathematics-I,19,24,43,D,96,Yes,1,No,No,6.42
227,Shayak Dhingra,Programming in C,15,31,46,D,99,Yes,3,Yes,Yes,6.42
227,Shayak Dhingra,Engineering Physics,17,64,81,B,70,Yes,4,No,No,6.42
227,Shayak Dhingra,English Communication,18,30,48,D,97,Yes,3,Yes,No,6.42
227,Shayak Dhingra,Basic Electronics,30,40,70,B,99,Yes,1,No,No,6.42
228,Kismat Wali,Mathematics-I,28,23,51,D,92,Yes,4,Yes,No,5.53
228,Kismat Wali,Programming in C,29,34,63,C,82,Yes,5,Yes,No,5.53
228,Kismat Wali,Engineering Physics,20,49,69,C,68,Yes,4,Yes,No,5.53
228,Kismat Wali,English Communication,28,61,89,A,79,Yes,1,Yes,No,5.53
228,Kismat Wali,Basic Electronics,23,47,70,B,74,Yes,4,No,No,5.53
229,Nayantara Dara,Mathematics-I,30,26,56,C,72,Yes,2,Yes,Yes,5.33
229,Nayantara Dara,Programming in C,17,58,75,B,98,Yes,1,Yes,No,5.33
229,Nayantara Dara,Engineering Physics,19,35,54,D,92,Yes,4,Yes,No,5.33
229,Nayantara Dara,English Communication,16,53,69,C,70,Yes,5,No,Yes,5.33
229,Nayantara Dara,Basic Electronics,11,54,65,C,71,Yes,4,No,Yes,5.33
230,Tushar Tella,Mathematics-I,15,38,53,D,92,Yes,2,Yes,No,5.1
230,Tushar Tella,Programming in C,23,23,46,D,94,Yes,3,Yes,No,5.1
230,Tushar Tella,Engineering Physics,11,41,52,D,85,Yes,4,No,No,5.1
230,Tushar Tella,English Communication,30,31,61,C,87,Yes,3,No,Yes,5.1
230,Tushar Tella,Basic Electronics,14,48,62,C,65,Yes,1,No,No,5.1
231,Shray Karan,Mathematics-I,29,35,64,C,71,Yes,4,Yes,Yes,9.78
231,Shray Karan,Programming in C,13,69,82,B,86,Yes,3,No,Yes,9.78
231,Shray Karan,Engineering Physics,10,39,49,D,63,Yes,4,Yes,No,9.78
231,Shray Karan,English Communication,23,25,48,D,90,Yes,1,No,No,9.78
231,Shray Karan,Basic Electronics,30,64,94,A,81,Yes,3,Yes,Yes,9.78
232,Anaya Kulkarni,Mathematics-I,29,20,49,D,75,Yes,2,Yes,Yes,5.46
232,Anaya Kulkarni,Programming in C,10,53,63,C,79,Yes,1,No,Yes,5.46
232,Anaya Kulkarni,Engineering Physics,24,26,50,D,65,Yes,5,Yes,No,5.46
232,Anaya Kulkarni,English Communication,11,70,81,B,91,Yes,4,Yes,Yes,5.46
232,Anaya Kulkarni,Basic Electronics,28,35,63,C,60,Yes,5,No,No,5.46
233,Abram Sundaram,Mathematics-I,26,48,74,B,79,Yes,5,No,No,5.78
233,Abram Sundaram,Programming in C,29,52,81,B,70,Yes,5,Yes,No,5.78
233,Abram Sundaram,Engineering Physics,30,35,65,C,68,Yes,2,Yes,Yes,5.78
233,Abram Sundaram,English Communication,17,36,53,D,76,Yes,5,Yes,No,5.78
233,Abram Sundaram,Basic Electronics,15,43,58,C,82,Yes,4,Yes,No,5.78
234,Dhruv Iyengar,Mathematics-I,12,42,54,D,72,Yes,1,No,No,6.2
234,Dhruv Iyengar,Programming in C,23,27,50,D,78,Yes,4,No,No,6.2
234,Dhruv Iyengar,Engineering Physics,24,67,91,A,71,Yes,1,Yes,Yes,6.2
234,Dhruv Iyengar,English Communication,13,27,40,D,62,Yes,5,No,Yes,6.2
234,Dhruv Iyengar,Basic Electronics,13,36,49,D,75,Yes,5,No,No,6.2
235,Neysa Dara,Mathematics-I,26,64,90,A,92,Yes,4,Yes,Yes,6.66
235,Neysa Dara,Programming in C,14,56,70,B,91,Yes,1,No,No,6.66
235,Neysa Dara,Engineering Physics,12,31,43,D,95,Yes,4,Yes,Yes,6.66
235,Neysa Dara,English Communication,11,43,54,D,68,Yes,1,Yes,No,6.66
235,Neysa Dara,Basic Electronics,16,65,81,B,89,Yes,1,No,Yes,6.66
236,Ishita Randhawa,Mathematics-I,11,37,48,D,69,Yes,5,Yes,No,9.99
236,Ishita Randhawa,Programming in C,14,51,65,C,93,Yes,4,No,No,9.99
236,Ishita Randhawa,Engineering Physics,29,57,86,A,99,Yes,1,No,No,9.99
236,Ishita Randhawa,English Communication,14,50,64,C,83,Yes,4,No,Yes,9.99
236,Ishita Randhawa,Basic Electronics,22,58,80,B,78,Yes,4,No,Yes,9.99
237,Zara Sampath,Mathematics-I,13,50,63,C,85,Yes,4,Yes,Yes,7.13
237,Zara Sampath,Programming in C,25,37,62,C,84,Yes,3,Yes,Yes,7.13
237,Zara Sampath,Engineering Physics,11,29,40,D,90,Yes,5,No,Yes,7.13
237,Zara Sampath,English Communication,18,52,70,B,73,Yes,4,No,Yes,7.13
237,Zara Sampath,Basic Electronics,24,63,87,A,63,Yes,1,Yes,Yes,7.13
238,Saira Wali,Mathematics-I,16,20,36,F,62,No,1,No,Yes,5.42
238,Saira Wali,Programming in C,20,42,62,C,77,Yes,4,No,Yes,5.42
238,Saira Wali,Engineering Physics,14,70,84,B,77,Yes,3,No,No,5.42
238,Saira Wali,English Communication,12,64,76,B,61,Yes,3,No,No,5.42
238,Saira Wali,Basic Electronics,10,20,30,F,67,No,3,No,No,5.42
239,Piya Agarwal,Mathematics-I,30,26,56,C,84,Yes,1,No,Yes,5.63
239,Piya Agarwal,Programming in C,25,24,49,D,87,Yes,5,Yes,Yes,5.63
239,Piya Agarwal,Engineering Physics,11,28,39,F,76,No,4,No,Yes,5.63
239,Piya Agarwal,English Communication,10,54,64,C,94,Yes,2,Yes,No,5.63
239,Piya Agarwal,Basic Electronics,18,50,68,C,89,Yes,1,No,No,5.63
240,Jiya Sem,Mathematics-I,20,69,89,A,61,Yes,1,No,Yes,7.1
240,Jiya Sem,Programming in C,19,38,57,C,73,Yes,1,Yes,Yes,7.1
240,Jiya Sem,Engineering Physics,22,67,89,A,72,Yes,3,Yes,No,7.1
240,Jiya Sem,English Communication,19,70,89,A,80,Yes,4,Yes,Yes,7.1
240,Jiya Sem,Basic Electronics,11,64,75,B,62,Yes,1,Yes,No,7.1
241,Kabir Trivedi,Mathematics-I,15,69,84,B,71,Yes,3,Yes,Yes,5.2
241,Kabir Trivedi,Programming in C,21,23,44,D,74,Yes,3,Yes,No,5.2
241,Kabir Trivedi,Engineering Physics,13,28,41,D,95,Yes,3,Yes,Yes,5.2
241,Kabir Trivedi,English Communication,25,63,88,A,72,Yes,4,Yes,No,5.2
241,Kabir Trivedi,Basic Electronics,24,63,87,A,98,Yes,2,No,No,5.2
242,Saanvi Ravi,Mathematics-I,16,48,64,C,98,Yes,2,No,No,5.27
242,Saanvi Ravi,Programming in C,13,51,64,C,77,Yes,4,Yes,No,5.27
242,Saanvi Ravi,Engineering Physics,20,40,60,C,81,Yes,3,No,No,5.27
242,Saanvi Ravi,English Communication,21,60,81,B,85,Yes,5,Yes,Yes,5.27
242,Saanvi Ravi,Basic Electronics,19,62,81,B,64,Yes,4,Yes,No,5.27
243,Madhup Anand,Mathematics-I,30,60,90,A,95,Yes,4,No,Yes,6.25
243,Madhup Anand,Programming in C,10,68,78,B,72,Yes,3,Yes,No,6.25
243,Madhup Anand,Engineering Physics,26,46,72,B,76,Yes,4,No,Yes,6.25
243,Madhup Anand,English Communication,13,56,69,C,64,Yes,1,Yes,Yes,6.25
243,Madhup Anand,Basic Electronics,17,50,67,C,64,Yes,5,Yes,No,6.25
244,Farhan Chaudhari,Mathematics-I,15,63,78,B,83,Yes,4,No,No,5.3
244,Farhan Chaudhari,Programming in C,14,28,42,D,78,Yes,5,Yes,Yes,5.3
244,Farhan Chaudhari,Engineering Physics,10,58,68,C,83,Yes,1,No,No,5.3
244,Farhan Chaudhari,English Communication,14,30,44,D,88,Yes,3,Yes,Yes,5.3
244,Farhan Chaudhari,Basic Electronics,22,30,52,D,63,Yes,2,No,Yes,5.3
245,Aarna Khurana,Mathematics-I,14,69,83,B,97,Yes,2,No,Yes,9.38
245,Aarna Khurana,Programming in C,12,44,56,C,77,Yes,2,Yes,No,9.38
245,Aarna Khurana,Engineering Physics,28,56,84,B,62,Yes,4,Yes,No,9.38
245,Aarna Khurana,English Communication,18,48,66,C,85,Yes,5,Yes,Yes,9.38
245,Aarna Khurana,Basic Electronics,21,54,75,B,68,Yes,2,No,No,9.38
246,Zaina Vohra,Mathematics-I,24,43,67,C,94,Yes,1,No,No,10.0
246,Zaina Vohra,Programming in C,24,38,62,C,94,Yes,5,Yes,Yes,10.0
246,Zaina Vohra,Engineering Physics,23,23,46,D,74,Yes,5,Yes,No,10.0
246,Zaina Vohra,English Communication,25,43,68,C,63,Yes,3,Yes,Yes,10.0
246,Zaina Vohra,Basic Electronics,20,60,80,B,62,Yes,2,No,Yes,10.0
247,Urvi Dash,Mathematics-I,21,70,91,A,95,Yes,4,No,Yes,5.86
247,Urvi Dash,Programming in C,18,42,60,C,88,Yes,2,No,No,5.86
247,Urvi Dash,Engineering Physics,13,68,81,B,86,Yes,4,Yes,No,5.86
247,Urvi Dash,English Communication,17,22,39,F,80,No,3,No,Yes,5.86
247,Urvi Dash,Basic Electronics,17,45,62,C,75,Yes,2,No,Yes,5.86
248,Vardaniya Kamdar,Mathematics-I,28,36,64,C,65,Yes,4,No,No,5.0
248,Vardaniya Kamdar,Programming in C,17,22,39,F,72,No,5,Yes,Yes,5.0
248,Vardaniya Kamdar,Engineering Physics,10,28,38,F,94,No,1,Yes,No,5.0
248,Vardaniya Kamdar,English Communication,14,45,59,C,92,Yes,3,No,No,5.0
248,Vardaniya Kamdar,Basic Electronics,18,30,48,D,80,Yes,5,No,No,5.0
249,Himmat Sabharwal,Mathematics-I,19,41,60,C,65,Yes,5,Yes,Yes,6.24
249,Himmat Sabharwal,Programming in C,28,21,49,D,82,Yes,2,No,Yes,6.24
249,Himmat Sabharwal,Engineering Physics,23,43,66,C,96,Yes,1,No,Yes,6.24
249,Himmat Sabharwal,English Communication,17,62,79,B,78,Yes,2,Yes,No,6.24
249,Himmat Sabharwal,Basic Electronics,17,59,76,B,64,Yes,5,No,Yes,6.24
250,Sana Kala,Mathematics-I,10,22,32,F,60,No,1,No,No,9.59
250,Sana Kala,Programming in C,16,67,83,B,69,Yes,1,No,Yes,9.59
250,Sana Kala,Engineering Physics,12,62,74,B,70,Yes,4,Yes,No,9.59
250,Sana Kala,English Communication,30,65,95,A,90,Yes,2,Yes,No,9.59
250,Sana Kala,Basic Electronics,16,24,40,D,100,Yes,5,Yes,No,9.59
251,Yakshit Grover,Mathematics-I,26,65,91,A,83,Yes,5,No,No,6.3
251,Yakshit Grover,Programming in C,18,22,40,D,99,Yes,2,No,No,6.3
251,Yakshit Grover,Engineering Physics,29,34,63,C,83,Yes,4,No,No,6.3
251,Yakshit Grover,English Communication,14,58,72,B,68,Yes,2,Yes,Yes,6.3
251,Yakshit Grover,Basic Electronics,19,51,70,B,87,Yes,3,Yes,No,6.3
252,Sana Goda,Mathematics-I,17,43,60,C,94,Yes,2,Yes,No,7.62
252,Sana Goda,Programming in C,21,48,69,C,68,Yes,3,Yes,Yes,7.62
252,Sana Goda,Engineering Physics,18,26,44,D,85,Yes,3,No,No,7.62
252,Sana Goda,English Communication,21,67,88,A,68,Yes,3,No,No,7.62
252,Sana Goda,Basic Electronics,30,53,83,B,92,Yes,1,No,Yes,7.62
253,Tushar Mangal,Mathematics-I,11,62,73,B,65,Yes,4,No,Yes,8.17
253,Tushar Mangal,Programming in C,12,36,48,D,86,Yes,3,Yes,Yes,8.17
253,Tushar Mangal,Engineering Physics,19,45,64,C,78,Yes,5,No,Yes,8.17
253,Tushar Mangal,English Communication,21,64,85,A,60,Yes,2,Yes,No,8.17
253,Tushar Mangal,Basic Electronics,24,37,61,C,87,Yes,5,Yes,No,8.17
254,Nakul Chandra,Mathematics-I,21,22,43,D,85,Yes,5,Yes,Yes,6.87
254,Nakul Chandra,Programming in C,13,25,38,F,77,No,4,Yes,No,6.87
254,Nakul Chandra,Engineering Physics,14,39,53,D,95,Yes,4,Yes,Yes,6.87
